review_priority,project_id,pin,construction_year,ward_pair,distance_to_boundary_ft,within_500ft,review_address,target_cards,target_card_numbers,target_classes,card_units_min,card_units_max,all_cards_single_unit,any_card_multifamily,final_units,final_building_sqft,land_sqft,site_units_exceed_one,building_type_rule,current_footprints,current_footprints_near_construction,current_footprint_area_sum,permit_addresses,permit_unit_values,current_parcels,current_noncondo_parcels,current_condo_pins,distinct_current_addresses,successor_addresses,current_noncondo_assessor_units,current_noncondo_assessor_building_sqft,successor_sqft_ratio,internal_evidence,adjudication_reason,adjudication_confidence,google_maps_url,google_search_query,review_status,google_visual_type,external_structure_class,multifamily_disposition,external_building_count,external_unit_count,external_building_sqft,source_1_url,source_2_url,supports_building_type,supports_final_units,reviewer_notes,review_date
3,residential_multicard_20032080150000,20032080150000,2018,3_4,1415.6177792215497,FALSE,753 E OAKWOOD BLVD,2,1/2,295,1,1,TRUE,FALSE,2,6362,6520,TRUE,single_family_buildings,0,0,,753 E OAKWOOD BLVD,,2,2,0,2,753 E OAKWOOD BLVD | 755 E OAKWOOD BLVD,2,6362,1,multiple_successor_parcels,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=753%20E%20OAKWOOD%20BLVD%20Chicago%20IL,"""753 E OAKWOOD BLVD"" Chicago ""20032080150000""",complete,two_attached_single_family_townhouses,attached_single_family_collection,exclude,2,2,,https://www.trulia.com/home/753-e-oakwood-blvd-chicago-il-60653-463084173,https://www.realtor.com/realestateandhomes-detail/755-E-Oakwood-Blvd_Chicago_IL_60653_M73045-75959,TRUE,TRUE,"Trulia and Realtor identify 753 and 755 E Oakwood as separate fee-simple row townhouses. The two successor addresses match the two one-unit cards, supporting two attached single-family homes rather than multifamily construction.",2026-07-24
3,residential_multicard_20041290470000,20041290470000,2018,3_11,712.146582124906,FALSE,500 W 43RD ST,4,1/2/3/4,295,1,1,TRUE,FALSE,4,6772,3815,TRUE,single_family_buildings,0,0,,4250 S NORMAL AVE,4,9,9,0,1,S NORMAL AV,4,6772,1,multiple_successor_parcels,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=500%20W%2043RD%20ST%20Chicago%20IL,"""500 W 43RD ST"" Chicago ""20041290470000""",complete,townhouse_development,attached_single_family_collection,exclude,4,4,9000,https://www.redfin.com/IL/Chicago/4250-S-Normal-Ave-60609/home/147045277,https://www.compass.com/building/4250-s-normal-ave-chicago-il-60609/593236387478483133/,TRUE,TRUE,"The exact permit and external building records identify a four-unit fee-simple townhouse development at 4250-4256 S Normal. The four one-unit cards therefore describe four attached single-family homes rather than a multifamily building. External records report approximately 2,250 square feet per townhouse, so the historical 6,772-square-foot sum understates the completed development and is not retained as externally verified.",2026-07-24
3,residential_multicard_20091110270000,20091110270000,2006,3_11,564.2569885740892,FALSE,716 W 50TH ST,5,1/2/3/4/5,211,3,3,FALSE,TRUE,15,18300,21875,TRUE,multifamily_building,0,0,,,,7,7,0,7,716 W 50TH ST | 718 W 50TH ST | 720 W 50TH ST | 722 W 50TH ST | 726 W 50TH ST | 728 W 50TH ST | 732 W 50TH ST,15,18300,1,successor_total_matches,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=716%20W%2050TH%20ST%20Chicago%20IL,"""716 W 50TH ST"" Chicago ""20091110270000""",complete,multifamily_building_collection,multiple_multifamily_buildings,include,5,15,18300,https://www.apartments.com/718-w-50th-st-chicago-il/4lkvtsl/,https://www.crexi.com/property-records/20091110430000-CHICAGO-IL-60609-5168/aafbd016bebe1a51f8e2b368c912f94bfaba96ba,TRUE,TRUE,"The parent parcel split into five successor apartment parcels at 716, 718, 720, 728, and 732 W 50th. External records identify the components as three-unit apartment buildings, including 718 and 720, while current exact-PIN assessor records reproduce five three-unit, 3,660-square-foot buildings. The historical five-card total is a real fifteen-unit multifamily collection, but the five successor project rows are duplicate representations of the same construction episode.",2026-07-24
3,residential_multicard_20143120360000,20143120360000,2018,5_20,821.6710056605193,FALSE,6115 S UNIVERSITY AVE,7,1/2/3/4/5/6/7,295,1,1,TRUE,FALSE,7,8696,10271,TRUE,single_family_buildings,0,0,,,,1,1,0,1,6115 S UNIVERSITY AVE,7,8696,1,manual_external_review,contemporaneous_card_inventory,manual_review_complete,https://www.google.com/maps/search/?api=1&query=6115%20S%20UNIVERSITY%20AVE%20Chicago%20IL,"""6115 S UNIVERSITY AVE"" Chicago ""20143120360000""",complete,townhouse_development,attached_single_family_collection,exclude,7,7,8696,https://www.redfin.com/IL/Chicago/6115-S-University-Ave-60637/home/28563204,https://www.zumper.com/apartment-buildings/p410484/6115-s-university-woodlawn-chicago-il,TRUE,TRUE,"Redfin identifies the property as row-type townhouse construction, and the rental building record independently reports seven townhouse units. Seven equal one-unit assessor cards sum to the externally reported project scale, so this is an attached single-family development rather than multifamily construction.",2026-07-24
3,residential_multicard_20143120370000,20143120370000,2018,5_20,880.6554833065503,FALSE,6117 S UNIVERSITY AVE,7,1/2/3/4/5/6/7,295,1,1,TRUE,FALSE,7,8696,10267,TRUE,single_family_buildings,0,0,,,,1,1,0,1,6117 S UNIVERSITY AVE,7,8696,1,manual_external_review,contemporaneous_card_inventory,manual_review_complete,https://www.google.com/maps/search/?api=1&query=6117%20S%20UNIVERSITY%20AVE%20Chicago%20IL,"""6117 S UNIVERSITY AVE"" Chicago ""20143120370000""",complete,townhouse_development,attached_single_family_collection,exclude,7,7,8696,https://www.propertyreach.com/il/chicago/6117-s-university-ave/56173491,https://www.compass.com/homedetails/6117-S-University-Ave-Unit-4-Chicago-IL-60637/1XMGPA_pid/,TRUE,TRUE,"The property record reports seven townhouse buildings totaling 8,696 square feet, and Compass identifies an individual component as a two-story townhouse. Those external totals exactly match the seven one-unit assessor cards, so this is an attached single-family development rather than multifamily construction.",2026-07-24
3,residential_multicard_20143160010000,20143160010000,2021,5_20,1423.023025353977,FALSE,6201 S ELLIS AVE,9,1/2/3/4/5/6/7/8/9,295,1,1,TRUE,FALSE,9,19436,22011,TRUE,single_family_buildings,0,0,,1001 E 62ND ST / 6205 S ELLIS AVE / 6215 S ELLIS AVE / 6211 S ELLIS AVE / 6213 S ELLIS AVE / 6229 S ELLIS AVE,,17,8,9,17,1001 E 62ND ST | 1003 E 62ND ST | 1005 E 62ND ST | 1007 E 62ND ST | 1009 E 62ND ST | 1011 E 62ND ST | 1013 E 62ND ST | 1015 E 62ND ST | 1017 E 62ND ST | 6203 S ELLIS AVE | 6205 S ELLIS AVE | 6207 S ELLIS AVE | 6209 S ELLIS AVE A | 6209 S ELLIS AVE B | 6209 S ELLIS AVE C | 6209 S ELLIS AVE D | 6209 S ELLIS AVE E,8,15486,0.7967688824861082,multiple_successor_parcels,retain_card_inventory,high,https://www.google.com/maps/search/?api=1&query=6201%20S%20ELLIS%20AVE%20Chicago%20IL,"""6201 S ELLIS AVE"" Chicago ""20143160010000""",complete,townhouse_development,attached_single_family_collection,exclude,17,17,,https://www.realtor.com/realestateandhomes-detail/6201-S-Ellis-Ave_Chicago_IL_60637_M91390-46647,https://www.chicagocityscape.com/address.php?address=6201+S+Ellis+Ave&city=Chicago&lat=41.781807&lng=-87.600624&pin=20143160640000&state=IL,TRUE,FALSE,"The exact address and successor records identify a gated row-townhouse development. The historical parent contains nine one-unit cards within a seventeen-address successor lineage, so townhouse use is resolved but the exact nine-card phase and 19,436-square-foot historical sum are not independently isolated.",2026-07-24
3,residential_multicard_20144120210000,20144120210000,2018,5_20,1473.294112609551,FALSE,6240 S KIMBARK AVE,2,1/2,278,1,1,TRUE,FALSE,2,4416,8254,TRUE,single_family_buildings,1,0,7574.750000017462,6240 S KIMBARK AVE / 6242 S KIMBARK AVE,,2,2,0,0,,2,4416,1,multiple_successor_parcels,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=6240%20S%20KIMBARK%20AVE%20Chicago%20IL,"""6240 S KIMBARK AVE"" Chicago ""20144120210000""",complete,two_detached_single_family_houses,detached_single_family_collection,exclude,2,2,4416,https://www.redfin.com/IL/Chicago/6240-S-Kimbark-Ave-60637/home/178523726,https://www.redfin.com/IL/Chicago/6242-S-Kimbark-Ave-60637/home/161472880/,TRUE,TRUE,"Redfin identifies 6240 and 6242 S Kimbark as separate newly built single-family houses. The 6240 record reports 2,208 square feet and the two equal assessor cards total 4,416 square feet, independently supporting two detached homes rather than one multifamily building.",2026-07-24
3,residential_multicard_20151120040000,20151120040000,2006,3_20,576.1780269138333,FALSE,5619 S CALUMET AVE,2,1/2,211,3,3,FALSE,TRUE,8,10845,9268,TRUE,multifamily_building,0,0,,,,8,0,8,8,5619 S CALUMET AVE 1 | 5619 S CALUMET AVE 2 | 5619 S CALUMET AVE 3 | 5619 S CALUMET AVE 4 | 5621 S CALUMET AVE 1 | 5621 S CALUMET AVE 2 | 5621 S CALUMET AVE 3 | 5621 S CALUMET AVE 4,0,0,0,successor_condo_count_matches,manual_override,high,https://www.google.com/maps/search/?api=1&query=5619%20S%20CALUMET%20AVE%20Chicago%20IL,"""5619 S CALUMET AVE"" Chicago ""20151120040000""",complete,two_adjacent_four_unit_apartment_buildings,multiple_multifamily_buildings,include,2,8,,https://www.compass.com/building/5619-s-calumet-ave-chicago-il-60637/593052432888039693/,https://www.compass.com/building/5621-s-calumet-ave-chicago-il-60637/593352055301334645/,TRUE,TRUE,Compass independently identifies 5619 and 5621 S Calumet as separate four-unit condominium buildings built in 2007. The two four-unit cards therefore represent two real multifamily buildings and the eight-unit total is supported.,2026-07-24
3,residential_multicard_20174210220000,20174210220000,2020,16_20,1267.1575251246145,FALSE,6106 S PEORIA ST,2,1/2,EX,1,1,TRUE,FALSE,2,5484,6380,TRUE,single_family_buildings,0,0,,6100 S PEORIA ST / 6102 S PEORIA ST,,1,1,0,1,6106 S PEORIA ST,0,5484,1,multiple_permit_addresses,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=6106%20S%20PEORIA%20ST%20Chicago%20IL,"""6106 S PEORIA ST"" Chicago ""20174210220000""",lineage_pending,unresolved_public_use_site,,pending,,,,https://www.compass.com/homedetails/6106-S-Peoria-St-Chicago-IL-60621/1X1380_pid/,https://data.cityofchicago.org/api/views/6hme-q5jv/rows.pdf?accessType=DOWNLOAD,FALSE,FALSE,"The current exact parcel is a 1925 governmental/public-use property and remains in the city-owned land inventory. The historical construction records instead contain two 2020 cards associated with permits at 6100 and 6102 S Peoria. No external evidence establishes two completed houses or a defensible link between those permits and the 6106 parent parcel, so the episode remains unresolved and should not be forced into either density sample.",2026-07-24
3,residential_multicard_20191050470000,20191050470000,2018,15_16,771.0227529324492,FALSE,2101 W 63RD ST,2,1/2,211,6,6,FALSE,TRUE,12,16438,16398,TRUE,multifamily_building,0,0,,,,1,1,0,1,2101 W 63RD ST,12,16438,1,successor_total_matches,contemporaneous_card_inventory,manual_review_complete,https://www.google.com/maps/search/?api=1&query=2101%20W%2063RD%20ST%20Chicago%20IL,"""2101 W 63RD ST"" Chicago ""20191050470000""",complete,single_apartment_building,single_multifamily_building,include,1,12,16438,https://www.crexi.com/property-records/20191050470000-CHICAGO-IL-60636-2005/c938c3d251cbc92c0d445f7bebf242aaccc02b54,https://www.loopnet.com/property/2101-w-63rd-st-chicago-il-60636/17031-2019105047/,TRUE,TRUE,"Crexi identifies one 12-unit, 16,438-square-foot apartment property on the exact PIN, and LoopNet independently reports apartment use and 16,438 square feet. The two assessor cards are components of one real multifamily property and their summed total is supported.",2026-07-24
3,residential_multicard_20211060070000,20211060070000,2006,16_20,697.6545393161155,FALSE,6737 S NORMAL BLVD,2,1/2,211,3,3,FALSE,TRUE,6,6974,6248,TRUE,multifamily_building,2,2,2699.7449995744973,,,1,1,0,1,6737 S NORMAL BLVD,6,6974,1,successor_total_matches,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=6737%20S%20NORMAL%20BLVD%20Chicago%20IL,"""6737 S NORMAL BLVD"" Chicago ""20211060070000""",complete,two_adjacent_three_unit_apartment_buildings,multiple_multifamily_buildings,include,2,6,6974,https://www.crexi.com/property-records/20211060070000-CHICAGO-IL-60621/2637d8463fea94138403507c6548ee2e2fd24d74,https://www.redfin.com/IL/Chicago/6737-S-Normal-Blvd-60621/home/18951709,TRUE,TRUE,"Crexi reports two apartment buildings totaling six units and 6,974 square feet on the exact PIN. Redfin independently identifies one three-unit, 3,487-square-foot component, exactly half the total. The two cards therefore represent two real three-unit apartment buildings and should remain multifamily.",2026-07-24
3,residential_multicard_20211120240000,20211120240000,2006,16_20,508.4664664756978,FALSE,501 W 64TH ST,9,1/2/3/4/5/6/7/8/9,211,2,2,FALSE,TRUE,18,19890,20832,TRUE,multifamily_building,2,0,7712.52500019304,,,1,1,0,1,501 W 64TH ST,18,19890,1,successor_total_matches,contemporaneous_card_inventory,manual_review_complete,https://www.google.com/maps/search/?api=1&query=501%20W%2064TH%20ST%20Chicago%20IL,"""501 W 64TH ST"" Chicago ""20211120240000""",complete,multifamily_building_collection,multiple_multifamily_buildings,include,9,18,,https://www.trulia.com/home/501-w-64th-st-chicago-il-60621-441103192,https://www.zillow.com/homedetails/501-W-64th-St-A-Chicago-IL-60621/347800272_zpid/,TRUE,FALSE,"External records identify the large parent site as multifamily and describe its components as row-home apartments rather than fee-simple single-family townhouses. The nine two-unit cards plausibly represent nine two-flat buildings, but the external pages expose only individual components and do not independently verify the full eighteen-unit, 19,890-square-foot total.",2026-07-24
3,residential_multicard_20211120310000,20211120310000,2006,16_20,511.8442369941319,FALSE,6436 S NORMAL BLVD,3,1/2/3,211,2,2,FALSE,TRUE,6,6630,6395,TRUE,multifamily_building,1,0,4228.254999817066,,,1,1,0,1,6436 S NORMAL BLVD,6,6630,1,successor_total_matches,contemporaneous_card_inventory,manual_review_complete,https://www.google.com/maps/search/?api=1&query=6436%20S%20NORMAL%20BLVD%20Chicago%20IL,"""6436 S NORMAL BLVD"" Chicago ""20211120310000""",complete,multifamily_building_collection,multiple_multifamily_buildings,include,3,6,,https://www.redfin.com/IL/Chicago/6436-S-Normal-Blvd-60621/home/18951711,https://www.zillow.com/homedetails/6418-S-Normal-Blvd-Chicago-IL-60621/2084368592_zpid/,TRUE,FALSE,"The exact property record identifies a two-unit multifamily component, and neighboring records show the same row-building form. The three equal two-unit cards therefore describe multifamily buildings, but the web evidence does not independently establish that all three components and the 6,630-square-foot total belong to this historical parent.",2026-07-24
3,residential_multicard_20211130090000,20211130090000,2006,16_20,701.9729162988612,FALSE,6429 S NORMAL BLVD 1,1,2,211,3,3,FALSE,TRUE,3,3659,6250,TRUE,multifamily_building,2,0,2455.7557410979643,6427 S NORMAL BLVD / 6429 S NORMAL BLVD,3,1,1,0,1,6429 S NORMAL BLVD 1,3,3659,1,successor_total_matches,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=6429%20S%20NORMAL%20BLVD%201%20Chicago%20IL,"""6429 S NORMAL BLVD 1"" Chicago ""20211130090000""",complete,single_apartment_building,single_multifamily_building,include,1,3,3659,https://www.redfin.com/IL/Chicago/6429-S-Normal-Blvd-60621/unit-1/home/18952836,https://www.realtor.com/local/property-records/illinois/cook-county/chicago/s-normal-blvd,TRUE,TRUE,"Redfin identifies one three-unit, 3,659-square-foot multifamily building on the exact PIN. The external record matches the retained assessor totals, so the site remains multifamily.",2026-07-24
3,residential_multicard_20231140240000,20231140240000,2022,5_20,556.7596477203077,FALSE,6506 S INGLESIDE AVE,1,2,211,3,3,FALSE,TRUE,3,3645,6300,TRUE,multifamily_building,1,0,1311.4999999292197,6506 S INGLESIDE AVE / 6508 S INGLESIDE AVE,3,1,1,0,1,6506 S INGLESIDE AVE,6,7290,2,manual_external_review,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=6506%20S%20INGLESIDE%20AVE%20Chicago%20IL,"""6506 S INGLESIDE AVE"" Chicago ""20231140240000""",complete,two_adjacent_three_unit_apartment_buildings,multiple_multifamily_buildings,include,2,6,7290,https://www.crexi.com/property-records/20231140240000-CHICAGO-IL-60637-4204/392d265f378ec733a1a3f66d74d67c60467f3eac,https://www.coldwellbankerhomes.com/il/chicago/6506-s-ingleside-ave/pid_72649133/,TRUE,TRUE,"Crexi reports two apartment buildings totaling six units and 7,290 square feet on the exact PIN. The current listing independently identifies each Ingleside component as a three-unit building. The two cards therefore represent two real multifamily buildings and the summed totals are supported.",2026-07-24
3,residential_multicard_20232000230000,20232000230000,2019,5_20,1223.5046274286774,FALSE,6334 S KIMBARK AVE,2,1/2,278,1,1,TRUE,FALSE,2,4798,8250,TRUE,single_family_buildings,0,0,,6334 S KIMBARK AVE / 6336 S KIMBARK AVE,,2,2,0,2,6334 S KIMBARK AVE | 6336 S KIMBARK AVE,2,4026,0.8390996248436848,multiple_successor_parcels,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=6334%20S%20KIMBARK%20AVE%20Chicago%20IL,"""6334 S KIMBARK AVE"" Chicago ""20232000230000""",complete,two_detached_single_family_houses,detached_single_family_collection,exclude,2,2,,https://www.zillow.com/homedetails/6334-S-Kimbark-Ave-Chicago-IL-60637/159040373_zpid/,https://www.zillow.com/homedetails/6336-S-Kimbark-Ave-Chicago-IL-60637/2076023631_zpid/,TRUE,FALSE,"Zillow identifies 6334 and 6336 S Kimbark as separate newly built fee-simple single-family houses. The two successor addresses match the two one-unit cards, but the listings report much larger current living areas than the 4,798-square-foot historical sum, so the physical type is resolved while the retained density total is not.",2026-07-24
3,residential_multicard_20232220160000,20232220160000,2019,5_20,592.5430176047321,FALSE,6655 S WOODLAWN AVE,2,1/2,211,3,3,FALSE,TRUE,6,9312,11677,TRUE,multifamily_building,0,0,,6653 S WOODLAWN AVE / 6657 S WOODLAWN AVE,3,1,1,0,1,6655 S WOODLAWN AVE,6,9312,1,successor_total_matches,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=6655%20S%20WOODLAWN%20AVE%20Chicago%20IL,"""6655 S WOODLAWN AVE"" Chicago ""20232220160000""",complete,single_apartment_building,single_multifamily_building,include,1,6,9312,https://www.loopnet.com/property/6655-s-woodlawn-ave-chicago-il-60637/17031-20232220160000/,https://www.realtor.com/local/property-records/illinois/cook-county/chicago/s-woodlawn-ave,TRUE,FALSE,"LoopNet identifies an apartment property totaling 9,312 square feet on the exact PIN. The two three-unit cards are consistent with a six-unit multifamily property, but the external pages do not independently report the unit count, so only the physical use and square-foot total are externally resolved.",2026-07-24
